Sequence,Cluster,Dimension,Turn,Value,nBeforeCluster,nAllSegments,Support,Confidence,Lift,Conviction
GestAdaptorArms-HeadAt-null,2,Dom,Lstn,0.22555999999999998,3,11,0.01775147928994083,0.2727272727272727,1.396694214876033,1.1065088757396448
HeadDownN-HeadNodNN-null,2,Dom,Lstn,0.22555999999999998,4,15,0.023668639053254437,0.26666666666666666,1.3656565656565656,1.097364174287251
HeadDownN-HeadNodLN-null,2,Dom,Lstn,0.22555999999999998,5,16,0.029585798816568046,0.3125,1.6003787878787878,1.1705217859064012
SmileN-HeadDownN-null,2,Dom,Lstn,0.22555999999999998,3,16,0.01775147928994083,0.1875,0.9602272727272727,0.9904415111515703
HeadDownN-GestAdaptorArms-null,2,Dom,Lstn,0.22555999999999998,3,9,0.01775147928994083,0.3333333333333333,1.707070707070707,1.2071005917159763
HeadDownN-RestOver-null,2,Dom,Lstn,0.22555999999999998,4,7,0.023668639053254437,0.5714285714285714,2.9264069264069263,1.8777120315581852
HeadDownH-GestObjectManipulation-null,2,Dom,Lstn,0.22555999999999998,3,6,0.01775147928994083,0.5,2.5606060606060606,1.6094674556213018
HeadDownH-RestOver-null,2,Dom,Lstn,0.22555999999999998,3,5,0.01775147928994083,0.6,3.0727272727272728,2.0118343195266273
HeadNodNN-HeadNodLN-null,2,Dom,Lstn,0.22555999999999998,3,12,0.01775147928994083,0.25,1.2803030303030303,1.0729783037475344
HeadNodNN-RestOver-null,2,Dom,Lstn,0.22555999999999998,3,3,0.01775147928994083,1.0,5.121212121212121,Infinity
RestOver-HeadNodLN-null,2,Dom,Lstn,0.22555999999999998,3,4,0.01775147928994083,0.75,3.840909090909091,3.2189349112426036
RestOver-GestObjectManipulation-null,2,Dom,Lstn,0.22555999999999998,3,6,0.01775147928994083,0.5,2.5606060606060606,1.6094674556213018
HeadAt-HeadDownN-GestAdaptorArms-null,2,Dom,Lstn,0.22555999999999998,3,4,0.01775147928994083,0.75,3.840909090909091,3.2189349112426036
HeadAt-HeadNodNN-HeadNodLN-null,2,Dom,Lstn,0.22555999999999998,3,3,0.01775147928994083,1.0,5.121212121212121,Infinity
HeadDownN-HeadNodNN-HeadNodLN-null,2,Dom,Lstn,0.22555999999999998,3,6,0.01775147928994083,0.5,2.5606060606060606,1.6094674556213018
HeadDownN-HeadNodNN-RestOver-null,2,Dom,Lstn,0.22555999999999998,3,3,0.01775147928994083,1.0,5.121212121212121,Infinity
HeadDownH-RestOver-GestObjectManipulation-null,2,Dom,Lstn,0.22555999999999998,3,5,0.01775147928994083,0.6,3.0727272727272728,2.0118343195266273
HeadAt-null,3,Dom,Lstn,-0.34608333333333335,13,53,0.07692307692307693,0.24528301886792453,1.8022969647251845,1.1446745562130176
HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,12,58,0.07100591715976332,0.20689655172413793,1.52023988005997,1.0892719320812965
HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,4,14,0.023668639053254437,0.2857142857142857,2.0993788819875774,1.2094674556213016
HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,9,52,0.05325443786982249,0.17307692307692307,1.2717391304347825,1.0447227191413238
HeadUpL-null,3,Dom,Lstn,-0.34608333333333335,4,18,0.023668639053254437,0.2222222222222222,1.6328502415458936,1.110735418427726
HeadUpN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadNodNY-null,3,Dom,Lstn,-0.34608333333333335,2,15,0.011834319526627219,0.13333333333333333,0.9797101449275362,0.9968138370505234
HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,6,41,0.03550295857988166,0.14634146341463414,1.0752916224814422,1.0120033812341505
HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,7,37,0.04142011834319527,0.1891891891891892,1.3901292596944772,1.065483234714004
HeadShakeLY-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
BodyStraight-null,3,Dom,Lstn,-0.34608333333333335,2,17,0.011834319526627219,0.11764705882352941,0.8644501278772379,0.9790927021696253
BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,3,17,0.01775147928994083,0.17647058823529413,1.2966751918158568,1.0490278951817413
EyebrowUpL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
SmileH-null,3,Dom,Lstn,-0.34608333333333335,4,21,0.023668639053254437,0.19047619047619047,1.3995859213250517,1.0671771667246779
SmileN-null,3,Dom,Lstn,-0.34608333333333335,8,35,0.047337278106508875,0.22857142857142856,1.679503105590062,1.1198772737234275
SmileL-null,3,Dom,Lstn,-0.34608333333333335,3,19,0.01775147928994083,0.15789473684210525,1.160183066361556,1.025887573964497
GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,7,32,0.04142011834319527,0.21875,1.607336956521739,1.1057988165680472
GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,5,26,0.029585798816568046,0.19230769230769232,1.4130434782608696,1.0695970695970696
RestArmsCrossed-null,3,Dom,Lstn,-0.34608333333333335,5,26,0.029585798816568046,0.19230769230769232,1.4130434782608696,1.0695970695970696
RestHandsTogether-null,3,Dom,Lstn,-0.34608333333333335,2,18,0.011834319526627219,0.1111111111111111,0.8164251207729468,0.9718934911242604
RestUnder-null,3,Dom,Lstn,-0.34608333333333335,2,15,0.011834319526627219,0.13333333333333333,0.9797101449275362,0.9968138370505234
HeadAt-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,3,11,0.01775147928994083,0.2727272727272727,2.0039525691699605,1.1878698224852071
HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,4,10,0.023668639053254437,0.4,2.939130434782609,1.4398422090729783
HeadDownN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,4,15,0.023668639053254437,0.26666666666666666,1.9594202898550723,1.178052716514255
HeadAt-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,4,18,0.023668639053254437,0.2222222222222222,1.6328502415458936,1.110735418427726
HeadDownL-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,10,0.011834319526627219,0.2,1.4695652173913045,1.0798816568047336
HeadAt-HeadUpL-null,3,Dom,Lstn,-0.34608333333333335,2,7,0.011834319526627219,0.2857142857142857,2.0993788819875774,1.2094674556213016
HeadUpL-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,3,9,0.01775147928994083,0.3333333333333333,2.4492753623188404,1.2958579881656802
HeadAt-HeadNodNY-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadAt-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,13,0.011834319526627219,0.15384615384615385,1.1304347826086958,1.020979020979021
HeadNodNN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,3,10,0.01775147928994083,0.3,2.2043478260869565,1.2341504649196957
HeadAt-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,3,11,0.01775147928994083,0.2727272727272727,2.0039525691699605,1.1878698224852071
HeadNodLN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,3,13,0.01775147928994083,0.23076923076923078,1.6956521739130435,1.123076923076923
EyebrowUpN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadAt-SmileH-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
SmileH-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-SmileN-null,3,Dom,Lstn,-0.34608333333333335,3,10,0.01775147928994083,0.3,2.2043478260869565,1.2341504649196957
SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,4,11,0.023668639053254437,0.36363636363636365,2.6719367588932808,1.3575655114116651
SmileL-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadAt-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,8,0.011834319526627219,0.25,1.8369565217391304,1.1518737672583825
GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,4,11,0.023668639053254437,0.36363636363636365,2.6719367588932808,1.3575655114116651
HeadAt-RestArmsCrossed-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
RestArmsCrossed-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
RestHandsTogether-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,8,0.011834319526627219,0.25,1.8369565217391304,1.1518737672583825
HeadDownH-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadDownN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,3,11,0.01775147928994083,0.2727272727272727,2.0039525691699605,1.1878698224852071
HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,4,7,0.023668639053254437,0.5714285714285714,4.198757763975155,2.0157790927021693
HeadDownN-HeadUpL-null,3,Dom,Lstn,-0.34608333333333335,2,7,0.011834319526627219,0.2857142857142857,2.0993788819875774,1.2094674556213016
HeadNodNY-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadDownN-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,15,0.011834319526627219,0.13333333333333333,0.9797101449275362,0.9968138370505234
HeadNodNN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,3,13,0.01775147928994083,0.23076923076923078,1.6956521739130435,1.123076923076923
HeadDownN-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,3,16,0.01775147928994083,0.1875,1.377717391304348,1.0632680928538916
HeadNodLN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,9,0.011834319526627219,0.2222222222222222,1.6328502415458936,1.110735418427726
HeadDownN-EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadDownN-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,8,0.011834319526627219,0.25,1.8369565217391304,1.1518737672583825
SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,5,16,0.029585798816568046,0.3125,2.296195652173913,1.2565895642818719
SmileL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadDownN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,4,15,0.023668639053254437,0.26666666666666666,1.9594202898550723,1.178052716514255
HeadDownN-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,9,0.011834319526627219,0.2222222222222222,1.6328502415458936,1.110735418427726
GestAdaptorArms-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
RestArmsCrossed-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,7,0.011834319526627219,0.2857142857142857,2.0993788819875774,1.2094674556213016
HeadDownL-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,3,6,0.01775147928994083,0.5,3.6739130434782608,1.727810650887574
HeadNodNN-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadDownL-HeadUpL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadDownL-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,10,0.011834319526627219,0.2,1.4695652173913045,1.0798816568047336
HeadNodNN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,3,14,0.01775147928994083,0.21428571428571427,1.5745341614906831,1.099515868746638
HeadNodLN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,9,0.011834319526627219,0.2222222222222222,1.6328502415458936,1.110735418427726
HeadDownL-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,3,6,0.01775147928994083,0.5,3.6739130434782608,1.727810650887574
SmileN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
SmileL-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadDownL-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,8,0.011834319526627219,0.25,1.8369565217391304,1.1518737672583825
GestAdaptorArms-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadDownL-RestArmsCrossed-null,3,Dom,Lstn,-0.34608333333333335,4,10,0.023668639053254437,0.4,2.939130434782609,1.4398422090729783
HeadUpL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
GestAdaptorArms-HeadUpL-null,3,Dom,Lstn,-0.34608333333333335,2,7,0.011834319526627219,0.2857142857142857,2.0993788819875774,1.2094674556213016
HeadNodNN-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,12,0.011834319526627219,0.16666666666666666,1.2246376811594202,1.0366863905325443
HeadNodNN-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-SmileN-null,3,Dom,Lstn,-0.34608333333333335,4,10,0.023668639053254437,0.4,2.939130434782609,1.4398422090729783
SmileL-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
HeadNodNN-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,8,0.011834319526627219,0.25,1.8369565217391304,1.1518737672583825
RestArmsCrossed-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
HeadNodLN-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,12,0.011834319526627219,0.16666666666666666,1.2246376811594202,1.0366863905325443
HeadNodLN-EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,3,7,0.01775147928994083,0.42857142857142855,3.1490683229813663,1.5118343195266273
SmileN-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
HeadNodLN-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
GestAdaptorArms-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,8,0.011834319526627219,0.25,1.8369565217391304,1.1518737672583825
HeadNodLN-RestArmsCrossed-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
RestUnder-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,7,0.011834319526627219,0.2857142857142857,2.0993788819875774,1.2094674556213016
HeadShakeLY-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
SmileN-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
RestArmsCrossed-EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
RestArmsCrossed-EyebrowUpL-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,3,7,0.01775147928994083,0.42857142857142855,3.1490683229813663,1.5118343195266273
SmileN-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
RestHandsTogether-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
SmileN-RestUnder-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
GestAdaptorArms-RestUnder-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
RestArmsCrossed-RestArmsCrossed-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadAt-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadAt-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadAt-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadAt-HeadAt-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadDownN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadDownN-HeadAt-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadDownL-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,7,0.011834319526627219,0.2857142857142857,2.0993788819875774,1.2094674556213016
HeadAt-HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,3,4,0.01775147928994083,0.75,5.510869565217392,3.455621301775148
HeadAt-HeadDownL-HeadUpL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadAt-HeadDownL-RestArmsCrossed-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadNodNY-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadNodNN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-HeadNodNN-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
HeadNodNN-HeadAt-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-HeadAt-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
HeadNodNN-HeadAt-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadAt-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadAt-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
GestAdaptorArms-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
GestAdaptorArms-HeadAt-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadAt-RestArmsCrossed-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadNodNN-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownN-HeadNodLN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadDownN-HeadNodLN-EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadDownN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
SmileN-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
SmileN-HeadDownN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadDownN-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
SmileN-HeadDownN-GestAdaptorArms-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadDownN-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,6,0.011834319526627219,0.3333333333333333,2.4492753623188404,1.2958579881656802
GestAdaptorArms-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
HeadNodNN-HeadDownL-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,3,4,0.01775147928994083,0.75,5.510869565217392,3.455621301775148
HeadNodNN-HeadDownL-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadDownL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadDownL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-RestArmsCrossed-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-RestArmsCrossed-HeadNodNN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
HeadNodNN-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,3,4,0.01775147928994083,0.75,5.510869565217392,3.455621301775148
HeadNodNN-SmileN-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
